АЗС_CODE,ДАТА,HOUR,КОЛИЧЕСТВО
Z313,06.02.24,17,3363.02
Z313,06.02.24,18,3814.09
Z313,06.02.24,19,3710.32
Z313,06.02.24,20,3966.44
Z313,06.02.24,21,3400.44
Z313,06.02.24,22,3778.33
Z313,06.02.24,23,3866.78
Z313,06.02.24,24,2523.35
Z313,06.03.22,1,1812.25
Z313,06.03.22,2,871.24
Z313,06.03.22,3,726.46
Z313,06.03.22,4,388.03
Z313,06.03.22,5,464.45
Z313,06.03.22,6,229.07
Z313,06.03.22,7,228.26
Z313,06.03.22,8,738.03
Z313,06.03.22,9,890.4
Z313,06.03.22,10,1938.84
Z313,06.03.22,11,2293.33
Z313,06.03.22,12,3343.52
Z313,06.03.22,13,3395.1
Z313,06.03.22,14,3349.34
Z313,06.03.22,15,3540.57
Z313,06.03.22,16,3217.57
Z313,06.03.22,17,2446.16
Z313,06.03.22,18,3106.8
Z313,06.03.22,19,2835.56
Z313,06.03.22,20,2743.84
Z313,06.03.22,21,2513.63
Z313,06.03.22,22,2903.26
Z313,06.03.22,23,2418.2
Z313,06.03.22,24,928.86
Z313,06.03.23,1,1663.13
Z313,06.03.23,2,1208.56
Z313,06.03.23,3,621.28
Z313,06.03.23,4,458.18
Z313,06.03.23,5,141.37
Z313,06.03.23,6,117.25
Z313,06.03.23,7,622.53
Z313,06.03.23,8,2207.48
Z313,06.03.23,9,2901.94
Z313,06.03.23,10,2986.37
Z313,06.03.23,11,3522.56
Z313,06.03.23,12,3311.47
Z313,06.03.23,13,2814
Z313,06.03.23,14,3515.07
Z313,06.03.23,15,3617.5
Z313,06.03.23,16,3223.1
Z313,06.03.23,17,3143.38
Z313,06.03.23,18,3655.27
Z313,06.03.23,19,3244.55
Z313,06.03.23,20,3957.19
Z313,06.03.23,21,3105.69
Z313,06.03.23,22,3359.12
Z313,06.03.23,23,3616.66
Z313,06.03.23,24,1872.34
Z313,06.03.24,1,1697.03
Z313,06.03.24,2,1056.41
Z313,06.03.24,3,875.22
Z313,06.03.24,4,729.61
Z313,06.03.24,5,273.91
Z313,06.03.24,6,420.78
Z313,06.03.24,7,866.73
Z313,06.03.24,8,2676.6
Z313,06.03.24,9,3708.99
Z313,06.03.24,10,3799.67
Z313,06.03.24,11,3483.35
Z313,06.03.24,12,3409.57
Z313,06.03.24,13,3702.53
Z313,06.03.24,14,3390.09
Z313,06.03.24,15,3730.09
Z313,06.03.24,16,3888.48
Z313,06.03.24,17,3619.84
Z313,06.03.24,18,4016.04
Z313,06.03.24,19,3336.74
Z313,06.03.24,20,3683.75
Z313,06.03.24,21,3347.76
Z313,06.03.24,22,3990.61
Z313,06.03.24,23,4084.03
Z313,06.03.24,24,2882.01
Z313,06.04.22,1,1685.13
Z313,06.04.22,2,552.55
Z313,06.04.22,3,152.34
Z313,06.04.22,4,360.51
Z313,06.04.22,5,125.44
Z313,06.04.22,6,389.38
Z313,06.04.22,7,432.78
Z313,06.04.22,8,1618.59
Z313,06.04.22,9,3030.08
Z313,06.04.22,10,2539.11
Z313,06.04.22,11,2529.14
Z313,06.04.22,12,2391.93
Z313,06.04.22,13,2489.23
Z313,06.04.22,14,2828.31
Z313,06.04.22,15,2114.62
Z313,06.04.22,16,2557.56
Z313,06.04.22,17,2120.43
Z313,06.04.22,18,2690.01
Z313,06.04.22,19,2455.53
Z313,06.04.22,20,2338.54
Z313,06.04.22,21,2221.88
Z313,06.04.22,22,2211.04
Z313,06.04.22,23,2100.45
Z313,06.04.22,24,1312.38
Z313,06.04.23,1,2338.69
Z313,06.04.23,2,800.62
Z313,06.04.23,3,377.17
Z313,06.04.23,4,421.32
Z313,06.04.23,5,156.17
Z313,06.04.23,6,793.19
Z313,06.04.23,7,511.29
Z313,06.04.23,8,1808.59
Z313,06.04.23,9,2720.34
Z313,06.04.23,10,3114.06
Z313,06.04.23,11,3126.19
Z313,06.04.23,12,3215.28
Z313,06.04.23,13,3448.26
Z313,06.04.23,14,3098.21
Z313,06.04.23,15,3473.15
Z313,06.04.23,16,2984.35
Z313,06.04.23,17,3087.99
Z313,06.04.23,18,3249.92
Z313,06.04.23,19,3782.28
Z313,06.04.23,20,3628.04
Z313,06.04.23,21,2315.58
Z313,06.04.23,22,3237
Z313,06.04.23,23,3497.9
Z313,06.04.23,24,2455.31
Z313,06.04.24,1,2690.75
Z313,06.04.24,2,946.75
Z313,06.04.24,3,1278.47
Z313,06.04.24,4,870.05
Z313,06.04.24,5,570.99
Z313,06.04.24,6,720.48
Z313,06.04.24,7,439.89
Z313,06.04.24,8,1224.48
Z313,06.04.24,9,2230.83
Z313,06.04.24,10,2468.2
Z313,06.04.24,11,3223.92
Z313,06.04.24,12,3290.62
Z313,06.04.24,13,3293.03
Z313,06.04.24,14,3610.52
Z313,06.04.24,15,3649.62
Z313,06.04.24,16,3597.85
Z313,06.04.24,17,4500.03
Z313,06.04.24,18,3586.28
Z313,06.04.24,19,3782.72
Z313,06.04.24,20,2266.37
Z313,06.04.24,21,2815.04
Z313,06.04.24,22,3544.97
Z313,06.04.24,23,3548.61
Z313,06.04.24,24,2189.46
Z313,06.05.22,1,1541.54
Z313,06.05.22,2,559.17
Z313,06.05.22,3,369.7
Z313,06.05.22,4,348.63
Z313,06.05.22,5,197.13
Z313,06.05.22,6,198.71
Z313,06.05.22,7,476.04
Z313,06.05.22,8,1947.58
Z313,06.05.22,9,3098.38
Z313,06.05.22,10,2749.51
Z313,06.05.22,11,3465.35
Z313,06.05.22,12,2313.54
Z313,06.05.22,13,2404.66
Z313,06.05.22,14,2793.25
Z313,06.05.22,15,2505.34
Z313,06.05.22,16,2662.52
Z313,06.05.22,17,3077.18
Z313,06.05.22,18,2983.76
Z313,06.05.22,19,2989.89
Z313,06.05.22,20,3029.98
Z313,06.05.22,21,3274.93
Z313,06.05.22,22,2537.74
Z313,06.05.22,23,2410.79
Z313,06.05.22,24,1629.02
Z313,06.05.23,1,2607.26
Z313,06.05.23,2,1734.92
Z313,06.05.23,3,775.49
Z313,06.05.23,4,407.97
Z313,06.05.23,5,266.68
Z313,06.05.23,6,484.81
Z313,06.05.23,7,566.47
Z313,06.05.23,8,1349.48
Z313,06.05.23,9,2472.66
Z313,06.05.23,10,3550.4
Z313,06.05.23,11,3702.42
Z313,06.05.23,12,3161.56
Z313,06.05.23,13,4152.11
Z313,06.05.23,14,3449.23
Z313,06.05.23,15,3363.85
Z313,06.05.23,16,3696.44
Z313,06.05.23,17,3502.03
Z313,06.05.23,18,3624.09
Z313,06.05.23,19,2829.36
Z313,06.05.23,20,2792.1
Z313,06.05.23,21,2827.83
Z313,06.05.23,22,3259.81
Z313,06.05.23,23,2045.73
Z313,06.05.23,24,2129.65
Z313,06.05.24,1,2041.82
Z313,06.05.24,2,898.78
Z313,06.05.24,3,404.7
Z313,06.05.24,4,242.36
Z313,06.05.24,5,213.52
Z313,06.05.24,6,407.03
Z313,06.05.24,7,492.13
Z313,06.05.24,8,1995.93
Z313,06.05.24,9,3064.2
Z313,06.05.24,10,2965.76
Z313,06.05.24,11,3142.59
Z313,06.05.24,12,2908.34
Z313,06.05.24,13,3218.86
Z313,06.05.24,14,3874.77
Z313,06.05.24,15,3300.53
Z313,06.05.24,16,3775.39
Z313,06.05.24,17,3442.97
Z313,06.05.24,18,3370.47
Z313,06.05.24,19,3420.19
Z313,06.05.24,20,3768.15
Z313,06.05.24,21,3653.51
Z313,06.05.24,22,3624.26
Z313,06.05.24,23,3548.25
Z313,06.05.24,24,2267.71
Z313,06.06.23,1,1692.87
Z313,06.06.23,2,1036.38
Z313,06.06.23,3,819.34
Z313,06.06.23,4,288.81
Z313,06.06.23,5,230.34
Z313,06.06.23,6,324.11
Z313,06.06.23,7,460.19
Z313,06.06.23,8,1139.38
Z313,06.06.23,9,2748.96
Z313,06.06.23,10,2944.2
Z313,06.06.23,11,3254.56
Z313,06.06.23,12,2631.45
Z313,06.06.23,13,2725.52
Z313,06.06.23,14,3840.01
Z313,06.06.23,15,2523.41
Z313,06.06.23,16,3126.2
Z313,06.06.23,17,3140.31
Z313,06.06.23,18,3209.75
Z313,06.06.23,19,2668.21
Z313,06.06.23,20,3316.76
Z313,06.06.23,21,3031.69
Z313,06.06.23,22,3005.17
Z313,06.06.23,23,3190.65
Z313,06.06.23,24,1860.48
Z313,06.06.24,1,2233.27
Z313,06.06.24,2,1084.35
Z313,06.06.24,3,521.89
Z313,06.06.24,4,431.41
Z313,06.06.24,5,270.52
Z313,06.06.24,6,593.47
Z313,06.06.24,7,1163.66
Z313,06.06.24,8,1351.17
Z313,06.06.24,9,3099.66
Z313,06.06.24,10,3698.09
Z313,06.06.24,11,3414.48
Z313,06.06.24,12,2823.09
Z313,06.06.24,13,3527.7
Z313,06.06.24,14,3764.55
Z313,06.06.24,15,3372.83
Z313,06.06.24,16,2808.4
Z313,06.06.24,17,3170.74
Z313,06.06.24,18,3118.3
Z313,06.06.24,19,2969.01
Z313,06.06.24,20,3301.13
Z313,06.06.24,21,3622.1
Z313,06.06.24,22,3556.82
Z313,06.06.24,23,3143.5
Z313,06.06.24,24,2026.72
Z313,06.07.23,1,2887.31
Z313,06.07.23,2,1443.3
Z313,06.07.23,3,808.14
Z313,06.07.23,4,590.53
Z313,06.07.23,5,493.57
Z313,06.07.23,6,573.96
Z313,06.07.23,7,475.84
Z313,06.07.23,8,1343.68
Z313,06.07.23,9,2176.23
Z313,06.07.23,10,2766.96
Z313,06.07.23,11,2840.89
Z313,06.07.23,12,3328.82
Z313,06.07.23,13,2940.5
Z313,06.07.23,14,3113.44
Z313,06.07.23,15,2798.13
Z313,06.07.23,16,2950.37
Z313,06.07.23,17,3508.55
Z313,06.07.23,18,3131.38
Z313,06.07.23,19,2898.23
Z313,06.07.23,20,3244.15
Z313,06.07.23,21,2972.32
Z313,06.07.23,22,3064.16
Z313,06.07.23,23,2512.71
Z313,06.07.23,24,2314.9
Z313,06.07.24,1,2506.63
Z313,06.07.24,2,1280.87
Z313,06.07.24,3,1055.75
Z313,06.07.24,4,902.76
Z313,06.07.24,5,571.68
Z313,06.07.24,6,473.66
Z313,06.07.24,7,662.66
Z313,06.07.24,8,997.46
Z313,06.07.24,9,1986.4
Z313,06.07.24,10,2456.42
Z313,06.07.24,11,3360.63
Z313,06.07.24,12,3310.75
Z313,06.07.24,13,3428.2
Z313,06.07.24,14,3687.54
Z313,06.07.24,15,3569.13
Z313,06.07.24,16,3401.29
Z313,06.07.24,17,3411.66
Z313,06.07.24,18,2978.37
Z313,06.07.24,19,3025.07
Z313,06.07.24,20,2374.51
Z313,06.07.24,21,1642.14
Z313,06.07.24,22,1361.82
Z313,06.07.24,23,1133.93
Z313,06.07.24,24,1236.11
Z313,06.08.23,1,1963.28
Z313,06.08.23,2,1548.01
Z313,06.08.23,3,871.58
Z313,06.08.23,4,499.35
Z313,06.08.23,5,542.03
Z313,06.08.23,6,433.32
Z313,06.08.23,7,529.9
Z313,06.08.23,8,855.31
Z313,06.08.23,9,1293.22
Z313,06.08.23,10,1811.08
Z313,06.08.23,11,2556.21
Z313,06.08.23,12,3171.59
Z313,06.08.23,13,2955.19
Z313,06.08.23,14,2691.22
Z313,06.08.23,15,2758.5
Z313,06.08.23,16,3055.91
Z313,06.08.23,17,3726.65
Z313,06.08.23,18,3892.41
Z313,06.08.23,19,3440.52
Z313,06.08.23,20,3558.02
Z313,06.08.23,21,3168.51
Z313,06.08.23,22,3045.71
Z313,06.08.23,23,2389.07
Z313,06.08.23,24,1441.18
Z313,06.08.24,1,1331.19
Z313,06.08.24,2,1136.5
Z313,06.08.24,3,572.83
Z313,06.08.24,4,143.77
Z313,06.08.24,5,536
Z313,06.08.24,6,416.53
Z313,06.08.24,7,1197.12
Z313,06.08.24,8,2167.89
Z313,06.08.24,9,2650.42
Z313,06.08.24,10,3226.13
Z313,06.08.24,11,3184.48
Z313,06.08.24,12,3151.53
Z313,06.08.24,13,3606.18
Z313,06.08.24,14,3242.66
Z313,06.08.24,15,3622.85
Z313,06.08.24,16,4146.21
Z313,06.08.24,17,3765.55
Z313,06.08.24,18,4275.75
Z313,06.08.24,19,3716.69
Z313,06.08.24,20,4026.5
Z313,06.08.24,21,3670.56
Z313,06.08.24,22,3631.48
Z313,06.08.24,23,4035.74
Z313,06.08.24,24,2717.07
Z313,06.09.23,1,2300.35
Z313,06.09.23,2,1259.44
Z313,06.09.23,3,516.08
Z313,06.09.23,4,384.88
Z313,06.09.23,5,215.19
Z313,06.09.23,6,371.29
Z313,06.09.23,7,924.99
Z313,06.09.23,8,2495.8
Z313,06.09.23,9,3597.12
Z313,06.09.23,10,3414.59
Z313,06.09.23,11,3397.54
Z313,06.09.23,12,3353.2
Z313,06.09.23,13,3246.21
Z313,06.09.23,14,3337.48
Z313,06.09.23,15,3742.17
Z313,06.09.23,16,4120.94
Z313,06.09.23,17,3789.14
Z313,06.09.23,18,3770.39
Z313,06.09.23,19,3469.02
Z313,06.09.23,20,4004.1
Z313,06.09.23,21,3282.23
Z313,06.09.23,22,3007.23
Z313,06.09.23,23,3222.78
Z313,06.09.23,24,2354.41
Z313,06.10.22,1,1501.87
Z313,06.10.22,2,588.64
Z313,06.10.22,3,365.99
Z313,06.10.22,4,209.14
Z313,06.10.22,5,271.39
Z313,06.10.22,6,201.72
Z313,06.10.22,7,242.77
Z313,06.10.22,8,2139.34
Z313,06.10.22,9,2567.26
Z313,06.10.22,10,2921.29
Z313,06.10.22,11,2367.84
Z313,06.10.22,12,2958.98
Z313,06.10.22,13,2250.81
Z313,06.10.22,14,2774.27
Z313,06.10.22,15,2759.51
Z313,06.10.22,16,2449.64
Z313,06.10.22,17,2636.87
Z313,06.10.22,18,2448.74
Z313,06.10.22,19,3104.18
Z313,06.10.22,20,3065.7
Z313,06.10.22,21,3166.43
Z313,06.10.22,22,3549.59
Z313,06.10.22,23,2491.58
Z313,06.10.22,24,1416.29
Z313,06.10.23,1,1912.9
Z313,06.10.23,2,1143.54
Z313,06.10.23,3,790.6
Z313,06.10.23,4,326.76
Z313,06.10.23,5,200.6
Z313,06.10.23,6,234.22
Z313,06.10.23,7,871.55
Z313,06.10.23,8,2639.33
Z313,06.10.23,9,3085.95
Z313,06.10.23,10,3476.61
Z313,06.10.23,11,3724.82
Z313,06.10.23,12,3681
Z313,06.10.23,13,1902.93
Z313,06.10.23,14,2798.43
Z313,06.10.23,15,3912.71
Z313,06.10.23,16,3111.29
Z313,06.10.23,17,3327.08
Z313,06.10.23,18,3810.87
Z313,06.10.23,19,3328.79
Z313,06.10.23,20,3398.93
Z313,06.10.23,21,3737.95
Z313,06.10.23,22,3491.28
Z313,06.10.23,23,3754.92
Z313,06.10.23,24,2665.77
Z313,06.11.22,1,1755.5
Z313,06.11.22,2,892.75
Z313,06.11.22,3,682.02
Z313,06.11.22,4,455.1
Z313,06.11.22,5,386.82
Z313,06.11.22,6,316.36
Z313,06.11.22,7,395.3
Z313,06.11.22,8,828.49
Z313,06.11.22,9,960.31
Z313,06.11.22,10,2162.2
Z313,06.11.22,11,2451.77
Z313,06.11.22,12,2212.61
Z313,06.11.22,13,3151.16
Z313,06.11.22,14,3158.61
Z313,06.11.22,15,3673.56
Z313,06.11.22,16,3097.32
Z313,06.11.22,17,3139.45
Z313,06.11.22,18,3050.04
Z313,06.11.22,19,3876.03
Z313,06.11.22,20,3342.73
Z313,06.11.22,21,3315.44
Z313,06.11.22,22,3386.8
Z313,06.11.22,23,2766.82
Z313,06.11.22,24,1497.2
Z313,06.11.23,1,1877.08
Z313,06.11.23,2,1137.86
Z313,06.11.23,3,517.46
Z313,06.11.23,4,153.87
Z313,06.11.23,5,264.76
Z313,06.11.23,6,345.72
Z313,06.11.23,7,570.97
Z313,06.11.23,8,1813.49
Z313,06.11.23,9,2944.35
Z313,06.11.23,10,3440.99
Z313,06.11.23,11,2892.08
Z313,06.11.23,12,3223.33
Z313,06.11.23,13,3237.77
Z313,06.11.23,14,2888.5
Z313,06.11.23,15,3518.08
Z313,06.11.23,16,3147.61
Z313,06.11.23,17,2643.26
Z313,06.11.23,18,3480.4
Z313,06.11.23,19,3388.09
Z313,06.11.23,20,3060.02
Z313,06.11.23,21,3383.13
Z313,06.11.23,22,2913.21
Z313,06.11.23,23,2759.06
Z313,06.11.23,24,1872.24
Z313,06.12.22,1,1658.25
Z313,06.12.22,2,885.59
Z313,06.12.22,3,565.95
Z313,06.12.22,4,381.43
Z313,06.12.22,5,185.82
Z313,06.12.22,6,174.86
Z313,06.12.22,7,430.47
Z313,06.12.22,8,1436.48
Z313,06.12.22,9,3255.53
Z313,06.12.22,10,3586.14
Z313,06.12.22,11,4114.06
Z313,06.12.22,12,3156.82
Z313,06.12.22,13,3481.82
Z313,06.12.22,14,3725.94
Z313,06.12.22,15,3277.49
Z313,06.12.22,16,2942.29
Z313,06.12.22,17,2966.63
Z313,06.12.22,18,2768.34
Z313,06.12.22,19,3491.77
Z313,06.12.22,20,3404.94
Z313,06.12.22,21,2911.85
Z313,06.12.22,22,3402.43
Z313,06.12.22,23,3199.25
Z313,06.12.22,24,2311.08
Z313,06.12.23,1,1900.27
Z313,06.12.23,2,949.54
Z313,06.12.23,3,423.88
Z313,06.12.23,4,268.47
Z313,06.12.23,5,83.29
Z313,06.12.23,6,210.84
Z313,06.12.23,7,546.18
Z313,06.12.23,8,1554.84
Z313,06.12.23,9,3147.89
Z313,06.12.23,10,2941.25
Z313,06.12.23,11,3527
Z313,06.12.23,12,3006.94
Z313,06.12.23,13,3242.83
Z313,06.12.23,14,3763.56
Z313,06.12.23,15,3209.99
Z313,06.12.23,16,3177.58
Z313,06.12.23,17,3554.22
Z313,06.12.23,18,3640.27
Z313,06.12.23,19,3617.49
Z313,06.12.23,20,3789.76
Z313,06.12.23,21,3561.19
Z313,06.12.23,22,3384.38
Z313,06.12.23,23,3476.02
Z313,06.12.23,24,2330.07
Z313,07.01.22,1,229.6
Z313,07.01.22,2,83.18
Z313,07.01.22,3,46.78
Z313,07.01.22,4,209
Z313,07.01.22,5,142.89
Z313,07.01.22,6,156
Z313,07.01.22,7,56.46
Z313,07.01.22,8,639.62
Z313,07.01.22,9,603.64
Z313,07.01.22,10,1238.06
Z313,07.01.22,11,1614.18
Z313,07.01.22,12,2634.09
Z313,07.01.22,13,3157.15
Z313,07.01.22,14,3148
Z313,07.01.22,15,2212.5
Z313,07.01.22,16,2875.18
Z313,07.01.22,17,2259.79
Z313,07.01.22,18,2564.07
Z313,07.01.22,19,1863.29
Z313,07.01.22,20,1598.49
Z313,07.01.22,21,1790.96
Z313,07.01.22,22,1322.01
Z313,07.01.22,23,1257.12
Z313,07.01.22,24,735.51
Z313,07.01.23,1,2651.29
Z313,07.01.23,2,1586.32
Z313,07.01.23,3,1384.92
Z313,07.01.23,4,641.45
Z313,07.01.23,5,609.58
Z313,07.01.23,6,627.07
Z313,07.01.23,7,673.5
Z313,07.01.23,8,760.09
Z313,07.01.23,9,1921.48
Z313,07.01.23,10,2232.94
Z313,07.01.23,11,2339.67
Z313,07.01.23,12,3777.59
Z313,07.01.23,13,3943.46
Z313,07.01.23,14,3457.77
Z313,07.01.23,15,3363.27
Z313,07.01.23,16,3528.15
Z313,07.01.23,17,3549.13
Z313,07.01.23,18,3430.91
Z313,07.01.23,19,3391.14
Z313,07.01.23,20,3334.33
Z313,07.01.23,21,3363.4
Z313,07.01.23,22,2683.4
Z313,07.01.23,23,2273.8
Z313,07.01.23,24,2033.18
Z313,07.01.24,1,2580.94
Z313,07.01.24,2,1478.19
Z313,07.01.24,3,742.93
Z313,07.01.24,4,775.9
Z313,07.01.24,5,489.66
Z313,07.01.24,6,411.96
Z313,07.01.24,7,414.6
Z313,07.01.24,8,492.41
Z313,07.01.24,9,982.84
Z313,07.01.24,10,1522.79
Z313,07.01.24,11,2195.91
Z313,07.01.24,12,3518.52
Z313,07.01.24,13,3129.25
Z313,07.01.24,14,3053.5
Z313,07.01.24,15,3358.23
Z313,07.01.24,16,2744.95
Z313,07.01.24,17,3798.78
Z313,07.01.24,18,3088.36
Z313,07.01.24,19,3783.38
Z313,07.01.24,20,3504.9
Z313,07.01.24,21,3392.71
Z313,07.01.24,22,3147.05
Z313,07.01.24,23,3278.2
Z313,07.01.24,24,2043.97
Z313,07.02.22,1,1170.57
Z313,07.02.22,2,370.13
Z313,07.02.22,3,191.17
Z313,07.02.22,4,129
Z313,07.02.22,5,105.45
Z313,07.02.22,6,371.46
Z313,07.02.22,7,513.42
Z313,07.02.22,8,1511.24
Z313,07.02.22,9,2780.17
Z313,07.02.22,10,3105.87
Z313,07.02.22,11,3282.17
Z313,07.02.22,12,2627.62
Z313,07.02.22,13,2481.55
Z313,07.02.22,14,3386.8
Z313,07.02.22,15,2952.46
Z313,07.02.22,16,3189.58
Z313,07.02.22,17,2946.22
Z313,07.02.22,18,3171.86
Z313,07.02.22,19,3278.37
Z313,07.02.22,20,2822.68
Z313,07.02.22,21,2897.68
Z313,07.02.22,22,2945.75
Z313,07.02.22,23,2225.25
Z313,07.02.22,24,1451.13
Z313,07.02.23,1,2026.73
Z313,07.02.23,2,774.2
Z313,07.02.23,3,673.19
Z313,07.02.23,4,269.54
Z313,07.02.23,5,100.31
Z313,07.02.23,6,289.16
Z313,07.02.23,7,466.66
Z313,07.02.23,8,1724.13
Z313,07.02.23,9,3693.12
Z313,07.02.23,10,3506.98
Z313,07.02.23,11,3476.85
Z313,07.02.23,12,3341.67
Z313,07.02.23,13,3325.38
Z313,07.02.23,14,3111.22
Z313,07.02.23,15,3230.28
Z313,07.02.23,16,3479.88
Z313,07.02.23,17,3619.57
Z313,07.02.23,18,3731.37
Z313,07.02.23,19,3423.62
Z313,07.02.23,20,4019.96
Z313,07.02.23,21,3725.04
Z313,07.02.23,22,3567.56
Z313,07.02.23,23,3769.95
Z313,07.02.23,24,2679.56
Z313,07.02.24,1,1936.26
Z313,07.02.24,2,1718.26
Z313,07.02.24,3,845.81
Z313,07.02.24,4,1018.95
Z313,07.02.24,5,333.19
Z313,07.02.24,6,953.22
Z313,07.02.24,7,1340.73
Z313,07.02.24,8,2467.09
Z313,07.02.24,9,3044.18
Z313,07.02.24,10,3486.91
Z313,07.02.24,11,3806.02
Z313,07.02.24,12,2834.54
Z313,07.02.24,13,4123.47
Z313,07.02.24,14,3785.97
Z313,07.02.24,15,3836.47
Z313,07.02.24,16,3278.7
Z313,07.02.24,17,3798.06
Z313,07.02.24,18,3710.55
Z313,07.02.24,19,4233.85
Z313,07.02.24,20,3674.33
Z313,07.02.24,21,3423.35
Z313,07.02.24,22,4167.65
Z313,07.02.24,23,4064.85
Z313,07.02.24,24,2772.77
Z313,07.03.22,1,1895.64
Z313,07.03.22,2,909.25
Z313,07.03.22,3,627.87
Z313,07.03.22,4,428.23
Z313,07.03.22,5,538.83
Z313,07.03.22,6,285.29
Z313,07.03.22,7,172.53
Z313,07.03.22,8,1067.84
Z313,07.03.22,9,1522.93
Z313,07.03.22,10,2018
Z313,07.03.22,11,2857.33
Z313,07.03.22,12,2752.15
Z313,07.03.22,13,3623.61
Z313,07.03.22,14,3066.7
Z313,07.03.22,15,3197.2
Z313,07.03.22,16,3454.86
Z313,07.03.22,17,2964.77
Z313,07.03.22,18,3313.67
Z313,07.03.22,19,3033.43
Z313,07.03.22,20,2527.32
Z313,07.03.22,21,2358.08
Z313,07.03.22,22,2575.39
Z313,07.03.22,23,2171.31
Z313,07.03.22,24,1206.99
Z313,07.03.23,1,1804.65
Z313,07.03.23,2,553.4
Z313,07.03.23,3,283.2
Z313,07.03.23,4,144.07
Z313,07.03.23,5,195.88
Z313,07.03.23,6,283.21
Z313,07.03.23,7,517.05
Z313,07.03.23,8,2574.46
Z313,07.03.23,9,3403.12
Z313,07.03.23,10,2401.57
Z313,07.03.23,11,3329.33
Z313,07.03.23,12,3179.43
Z313,07.03.23,13,2575.47
Z313,07.03.23,14,3446.05
Z313,07.03.23,15,3288.58
Z313,07.03.23,16,3235.79
Z313,07.03.23,17,3554.67
Z313,07.03.23,18,3695.83
Z313,07.03.23,19,3704.85
Z313,07.03.23,20,3280.9
Z313,07.03.23,21,3354.92
Z313,07.03.23,22,3392.71
Z313,07.03.23,23,3215.47
Z313,07.03.23,24,2321.33
Z313,07.03.24,1,2663.16
Z313,07.03.24,2,1941.15
Z313,07.03.24,3,1175.85
Z313,07.03.24,4,798.42
Z313,07.03.24,5,405.29
Z313,07.03.24,6,433.36
Z313,07.03.24,7,994.78
Z313,07.03.24,8,2289.71
Z313,07.03.24,9,3785.93
Z313,07.03.24,10,3616.66
Z313,07.03.24,11,3660.16
Z313,07.03.24,12,3378.69
Z313,07.03.24,13,3469.4
Z313,07.03.24,14,3598.99
Z313,07.03.24,15,4045.36
Z313,07.03.24,16,3471.51
Z313,07.03.24,17,3619.9
Z313,07.03.24,18,3473.16
Z313,07.03.24,19,3455.37
Z313,07.03.24,20,3656.4
Z313,07.03.24,21,3562.36
Z313,07.03.24,22,3656.72
Z313,07.03.24,23,3504.69
Z313,07.03.24,24,3097.82
Z313,07.04.22,1,1700.67
Z313,07.04.22,2,638.22
Z313,07.04.22,3,605.47
Z313,07.04.22,4,266.62
Z313,07.04.22,5,60.02
Z313,07.04.22,6,118.8
Z313,07.04.22,7,332.71
Z313,07.04.22,8,1562.3
Z313,07.04.22,9,2518.85
Z313,07.04.22,10,2792.2
Z313,07.04.22,11,2486.95
Z313,07.04.22,12,2745.37
Z313,07.04.22,13,2338.46
Z313,07.04.22,14,3501.64
Z313,07.04.22,15,2729.07
Z313,07.04.22,16,2419.14
Z313,07.04.22,17,2525.19
Z313,07.04.22,18,2705.74
Z313,07.04.22,19,2496.64
Z313,07.04.22,20,2965.52
Z313,07.04.22,21,2370.38
Z313,07.04.22,22,2695.49
Z313,07.04.22,23,2765.89
Z313,07.04.22,24,1446.34
Z313,07.04.23,1,1990.97
Z313,07.04.23,2,1088.92
Z313,07.04.23,3,357.79
Z313,07.04.23,4,312.67
Z313,07.04.23,5,138.52
Z313,07.04.23,6,269.42
Z313,07.04.23,7,1137.79
Z313,07.04.23,8,2494.89
Z313,07.04.23,9,3267.38
Z313,07.04.23,10,3549.13
Z313,07.04.23,11,2942.46
Z313,07.04.23,12,3406.12
Z313,07.04.23,13,3424.82
Z313,07.04.23,14,3524.16
Z313,07.04.23,15,3551.83
Z313,07.04.23,16,3304.64
Z313,07.04.23,17,4360.02
Z313,07.04.23,18,3455.63
Z313,07.04.23,19,3972.19
Z313,07.04.23,20,3120.22
Z313,07.04.23,21,2817
Z313,07.04.23,22,3045.69
Z313,07.04.23,23,3579.71
Z313,07.04.23,24,2245.03
Z313,07.04.24,1,2201.45
Z313,07.04.24,2,1388.34
Z313,07.04.24,3,1274.61
Z313,07.04.24,4,484.74
Z313,07.04.24,5,498.7
Z313,07.04.24,6,297.5
Z313,07.04.24,7,338.81
Z313,07.04.24,8,964.42
Z313,07.04.24,9,1237.27
Z313,07.04.24,10,1942.11
Z313,07.04.24,11,2002.32
Z313,07.04.24,12,3295.23
Z313,07.04.24,13,3321.39
Z313,07.04.24,14,3655.84
Z313,07.04.24,15,3477.96
Z313,07.04.24,16,3448.71
Z313,07.04.24,17,3898.55
Z313,07.04.24,18,3959.65
Z313,07.04.24,19,2857.74
Z313,07.04.24,20,2731.68
Z313,07.04.24,21,2942.89
Z313,07.04.24,22,3392.11
Z313,07.04.24,23,3649.3
Z313,07.04.24,24,2153.45
Z313,07.05.22,1,2495.6
Z313,07.05.22,2,782.25
Z313,07.05.22,3,829.37
Z313,07.05.22,4,381.26
Z313,07.05.22,5,228.14
Z313,07.05.22,6,265.49
Z313,07.05.22,7,351.12
Z313,07.05.22,8,1022.15
Z313,07.05.22,9,1349.84
Z313,07.05.22,10,2571.47
